id,text,target
87366,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER You ladies always make me smile..if you know what I mean 😛,0
77089,#ThursdayThoughts- FUCK liberals. Forever.,1
27974,@USER Did you have to scalp Custer ?,0
79972,@USER Once again it's been proven that all gun control laws are intended to disarm the law abiding citizens and subvert the #2A. Criminal *don't* care about gun laws.,1
38981,"@USER @USER @USER @USER Nothing abusive should ever be done to anyone!  Including the women and people of this country she is putting under horrible stress worrying about what she is going to do.  This should have been an easy NO"" from her if she is who she says she is.  And I agree with you Gabby!""",0
30085,@USER @USER Mxm nigger thinks we give a fuck URL,1
94397,@USER @USER Ask Antifa - Which one they like &amp; respect,0
51053,10kids from different women from this American jobless men? Nigerian men you are the bomb!!!,1
21635,@USER By banning ammunition guns are still legal. Why not instate gun control to keep 24 /7 watch on all firearms.,0
80767,@USER @USER @USER Dont have anything to do with Trump or any conservatives. Refuse to trade with them in business,0
63772,@USER @USER @USER got him signing my book......he is a cute URL,0
14131,@USER This Russian agent is a DISGRACE. Hey old creep @USER you are going to die in prison. You and Trump sold America to the Russians and it’s time you do the time for your years of crimes. Scumbag.,1
62738,@USER @USER Wow more Salinsky tactics,0
98754,@USER Nhs is only the way it is because we have a over populated country  Conservatives have privertised were nhs buys from,0
53995,@USER We shouldn’t be surprised. These same pigs worked with neonazis to unmask antifa protestors. And the local coverage by shit journos like @USER didn’t cover that AT ALL. We had to rely on @USER for investigative coverage URL,1
82171,@USER @USER Because 45% of Americans are too lazy to vote.  Non-voters skew liberal. And too many liberals who do vote throw their vote away on 3rd party losers. Next question?,1
50936,"@USER @USER I'm sure he doesn't call his gated community's private security firm Bull Connors"" though. It's funny: Now liberals LOVE privatization of police!""",1
97580,@USER @USER Wonder how many children he molested,1
18747,@USER @USER You are amazing. I admire you so much for always being able to raise above the ugliness &amp; hatred. You show us what grace is.,0
54991,@USER @USER Oh you are in England?  Your views on gun control stopped mattering in 1776.,1
55051,@USER @USER @USER @USER @USER @USER This is the ANTIFA party &amp; all of a sudden they expect us to believe they care about anyone besides themselves. Nope.,1
59090,Antifa Caught Off Guard After Getting Confronted By The Last Person They... URL via @USER,0
23159,@USER Ouch!,1
41277,@USER Which is why it’s awesome that Kavanaugh didn’t shake that gun control dads hand.  Sorry for kid was killed by a gun but it’s not the future judges fault it happened...... omg white people in cities are silly,1
38752,@USER @USER Somebody's terrified.  What will happen when the #American public knows the #truth about what you've been doing? #DrainTheDeepState   #MAGA #Trump2020 #KAG  URL,0
56068,@USER I love the way this pisses off liberals. URL,1
29892,@USER Was? I bet you are still into Sloane...she is pretty awesome!!,0
88585,@USER @USER @USER My auto correct Gggrrr she is a *crazy witch*,1
14234,"@USER @USER When I turned the speech on it sounded to me like Liberals becoming another nasty party"" with his personal attacks on various individuals.""",1
25552,#SJW crap and/or #Paedophilia ..  #Hollywood #TV #Movies #Gaming #Politics #Comics #Police #PublicAuthorities like #Councils .. #DWP #DWPCrimes  #CatholicChurch or #Church  #Vatican  #Islam and #Muslims used as a weapon ..  Missed anything?! #NHS maybe?  #MBGA #Conservatives,0
56476,@USER Who she thinks she is to talk to a referee like that and expect everyone to support her! Or treat her specially?,0
97329,@USER Another negative Democrat who refuses to disappear!,1
85409,.@USER As my elected MP could you please explain why @USER is still promoting ideas that the EU have already rejected? We've 6 months to go and nothing appears to be moving onward. @USER are like the blind leading the blind #brexitshambles #BrexitMeansBrexit URL,1
83153,@USER Getting out of the Paris Climate Agreement is what 64m voters wanted! Obama committed us to $100B towards that agreement! We keep paying for the third world countries and we are going broke! It does not help when places like Cal. have 3m illegals either!,0
70465,@USER He’s gonna tip him two new assholes,0
14118,@USER So she can’t be effected by the radiation but killed. I hope he mentions Lady Gaga witch. Since she is the only known immortal witch and supreme,1
79969,@USER He Mike @USER what country are you living in my country is a Constitutional REPUBLIC not a democracy,0
63792,(2020 election season)  Trump: my dick is the most magnificent dick. Just tremendous.   Leftists: prove it you Russian puppet!  Trump: *whips dick out in fit of senility*  Conservatives: *vote Trump to victory*,1
71927,#science #ecology #health #nature The Problem of the One and the Many in Gun Control URL URL,0
48263,@USER Can you believe we just had a President with a fake ID?,0
80449,Old article but its going to be relevant very soon....#ClintonFoundation #MAGA #ClintonCrimes URL,0
61995,@USER He needs to go just as Joe P did,0
32122,@USER All of them! 😂😂 URL,0
86166,"@USER @USER As a gun control leftist:   I'd rather a child had a responsible parent that locked the front door and didnt let her get involved in the neighbors DV.   Shir, if the .22 was where she could grab"" it, but couldnt leavem shes lucky he didnt find it first.""",0
40450,Someone please show @USER @USER @USER @USER this and @USER front and center tonight unless we get the declass out today #MAGA URL,0
61533,@USER ajsjjsjdkkdjdk i want him so much he’d literally tell me to die and i’d obey him,1
53663,@USER @USER Characterizations of famous people are very funny. But not if they are black. Cue the race baiters in 3...2...1...,0
40857,@USER @USER @USER @USER He’s dead. So you are a necrophiliac as well? Good to know...you must suck at chess never mind 3 dimensional chess...you can’t even think one move ahead let alone many...Change your twitter handle to DumbAF not even ish🙄🙄🙄,1
48969,@USER @USER Funny how the Conservatives didn't like it when one of there's defected but they sure didn't mind when a Liberal defected. Where's there integrity in this?,0
23228,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER They get testy and decide you're a paid shill"" a lot, if you end up hanging around QAnon you'll get used to it.""",1
98137,@USER @USER @USER How could anyone want to vote for a Democrat who wants open borders and gun control,0
85415,@USER He is in a full blown temper  tantrum over Manafort.,0
78473,@USER @USER @USER Trump is a very sick man. He is toxic and mean spirited.,1
58208,@USER Didn’t watch and don’t care. #MAGA,0
18702,@USER Hell did they boycott McEnroe.....this is too much!!,1
87470,@USER @USER Those that do not respect the Constitution need to be driven out of office.  #VoteDemsOut #VoteRed2018   #TheRainMakers #QAnon #MAGA #WWG1WGA URL,0
27045,ANTI-ANTIFA IS BALLS,1
78567,@USER IM GOING HARDCORE BITCH,1
41887,@USER I hope you are right,0
74595,@USER @USER She is xx,0
26033,@USER @USER Only if the self-serving @USER don't stand and reject Mrs May's de facto #remain surrender.  Now begone with that insurgent hashtag.,0
76439,@USER Yeah but I think what he is saying is addiction is a life long battle. Regardless of if he relapsed or not Josh has to keep those demons at bay every day.,0
50971,"@USER @USER in other words, im not speaking on your behalf, i just can't sit idly by while people make an ass out of themselves because i feel like people can be better than that.""",0
84294,@USER I think she is the one mad.  She didnt like being called out so she is trying to make them bully me. 😆,1
62487,@USER He is too cute.,0
53037,@USER @USER @USER so she is disgusting to you because she is a Rangers fan! you are disgusting to me because you support breaking up the union!  #proudtobeBritish 🇬🇧,1
81018,"@USER @USER It's almost as if 50 years ago (1968) something changed about how gun control was discussed by the NRA.  How the NRA went from backing gun control to America’s most powerful lobby group"" URL",0
62586,@USER @USER I thought they said numbers were up? Someone lied.,0
70286,@USER @USER He is pitiful!  Reason economy is soaring is that he is out of office and President Trump is get rid of his pen and phone regulations!  His legacy is being shattered and he knows it.  His speeches are only about him.  Democrats have no message 😎 vote Republican in November!🇺🇸,0
54395,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Rich you are my OG follower..i had 2 311 fans follow me first but they have hardly ever tweeted..so u get the honors,0
14590,@USER Some antifa types might even show: sort of like a mini-G8 donybrooke then?😎,0
93419,@USER 2018 charts she is. Overall fuck no. Cardi got ways to go to catch niki,1
93280,@USER @USER @USER i think i missed a few replies here (im on a conference call) but most of the anti jihadi muslim vets i know would disagree with gun control. so this seems odd...?,1
97831,@USER Look at all these racist white liberals freaking out because I said Tom Arnold has white privileged.,1
70315,@USER @USER OMG !!!! Really !!! #FrankOz ... Liberals ruins Everything ... #DefundPBS..,1
17909,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Lies on top of lies that is the antifa and democrats way,0
